Year,Title,PublicationName,CitedByCount,Asia,Oceania,Europe,North America,South America,Africa,keywords_list,cluster,keyword_category
2022,Effects of Groundwater Extraction and River Regulation on Coastal Freshwater Resources,Blue Economy: An Ocean Science Perspective,0,3,0,0,1,0,0,"['Coastal freshwater use', 'Coastal subsidence', 'Ground water extraction', 'Isotope geochemistry', 'River regulation']",1,Medical and Technological Advances
2022,"Isolation, Culture, and Maintenance of Extremophilic Fungi","Extremophilic Fungi: Ecology, Physiology and Applications",0,4,0,0,0,0,0,"['Culture media', 'Fungal isolations', 'Fungal preservations', 'Fungal protocols']",1,Medical and Technological Advances
2022,Proteomics and Biomarkers for Kidney Diseases Diagnosis,Innovations in Nephrology: Breakthrough Technologies in Kidney Disease Care,0,8,0,0,0,0,0,"['Bioinformatics', 'Biomarkers', 'Kidney disease', 'Mass spectrometry', 'Proteome', 'Proteomics']",1,Medical and Technological Advances
2022,Recent Trends in Nanomedicine for Diagnosis and Treatment of Pulmonary Diseases,Advanced Drug Delivery Strategies for Targeting Chronic Inflammatory Lung Diseases,0,7,0,0,0,0,0,"['Nanomedicine', 'Nanotechnology', 'Pulmonary diseases', 'Targeted drug delivery']",1,Medical and Technological Advances
2022,A Life-Development Game for Thai First-Year Engineering Students,"Proceedings - 2022 IEEE International Conference on Teaching, Assessment and Learning for Engineering, TALE 2022",0,3,0,0,0,0,0,"['Buddhism', 'gamification', 'Life skills', 'professional ethics']",2,Cell Biology and Biochemistry
2022,HPV testing for cervical cancer screening in Mozambique: Challenges and recommendations,Journal of Global Health Reports,2,1,0,1,2,4,5,"['Cervical cancer', 'Hpv', 'Screening']",1,Medical and Technological Advances
2022,Parenteral Nutrition,"Nutrition, Weight, and Digestive Health: The Clinician’s Desk Reference",0,2,0,0,1,0,0,"['Catheter-related complication', 'Macronutrient', 'Metabolic-related complication', 'Micronutrient', 'Parenteral nutrition']",1,Medical and Technological Advances
2022,Benign Neonatal Sleep Myoclonus,Paediatric Sleep Disorders: Case-based Practical Guide,0,1,0,0,1,0,0,"['Cervical spinal cord', 'Misdiagnosis', 'Myoclonic jerk', 'Self-limited', 'Sleep']",1,Medical and Technological Advances
2022,The Potential Use of Functional Ingredients with Probiotics as Immunostimulants,Probiotics in Aquaculture,0,1,0,0,0,0,1,"['Aquaculture management', 'Functional ingredients', 'Immune function', 'Prebiotics', 'Probiotics']",1,Medical and Technological Advances
2022,The Development of Kluai Namwa (Musa Sapientum Linn.) Energy Gel: An Alternative Ergogenic Aid for Enhancing Endurance Running Performance,Pakistan Journal of Life and Social Sciences,0,2,0,0,0,0,0,"['Blood glucose', 'Blood lactate', 'Blood potassium', 'Endurance running', 'Kluai Namwa (Musa Sapientum Linn.)', 'Time to exhaustion']",1,Medical and Technological Advances
2022,Technological evaluation of strategies to get out of bed by people with Parkinson's disease: Insights from multisite wearable sensors,Frontiers in Medical Technology,1,3,0,0,0,0,0,"['early morning akinesia', 'getting out of bed', 'nocturia', 'objective outcome measure', ""Parkinson's disease"", 'wearable sensor']",1,Medical and Technological Advances
2022,Intraoperative Surgeon-performed VS Conventional Anesthesiologist-performed Continuous Adductor Canal Block in TKA: A Randomized controlled trial,Journal of Knee Surgery,0,5,0,0,0,0,0,"['adductor canal block', 'peripheral nerve block', 'surgeonperformed ACB', 'total knee arthroplasty']",1,Medical and Technological Advances
2022,Success Factors to Promote Innovative Behavior in Organizations,"Proceedings of the European Conference on Management, Leadership and Governance",1,3,0,0,0,0,0,"['and Executive leadership', 'Collaborative skill', 'Innovation culture', 'Knowledge sharing', 'Learning culture', 'Organizational supportiveness', 'Problem-solving capacity', 'Self-efficacy']",1,Medical and Technological Advances
2022,Thermal Stability and Flame Retardancy of Epoxy/Natural Fiber Composites,Handbook of Epoxy/Fiber Composites,0,2,0,0,0,0,0,"['Biobased epoxy', 'Copolymers', 'Friction', 'Mechanical property', 'Thermal property', 'Thermosetting polymer']",1,Medical and Technological Advances
2022,Miscellaneous Studies on Epoxy/Synthetic Fiber Composites,Handbook of Epoxy/Fiber Composites,0,2,0,0,0,0,0,"['Benzoxazine', 'Composites', 'Epoxy resin', 'Shape memory behaviors', 'Synthetic fiber']",1,Medical and Technological Advances
2022,Potential Natural Product-Derived Compounds for Lung Cancer Therapy,Handbook of Oxidative Stress in Cancer: Therapeutic Aspects: Volume 1,0,4,0,0,0,0,0,"['Anti-cancer', 'Endoplasmic reticulum stress', 'Lung Cancer', 'Natural Bioactives', 'Oxidative stress']",1,Medical and Technological Advances
2022,Liver and Tumor Segmentation in Selective Internal Radiation Therapy 99mTc-MAA SPECT/CT Images using MANet and Histogram Adjustment,"Proceedings - 2022 3rd Asia Symposium on Signal Processing, ASSP 2022",0,3,0,0,0,0,0,"['99mTc-MAA SPECT/CT', 'CT', 'deep learning', 'Liver', 'medical imaging', 'segmentation', 'tumor']",0,Sustainability and Diversity
2022,Metallic Biomaterials for Medical and Dental Prosthetic Applications,Functional Biomaterials: Drug Delivery and Biomedical Applications,5,8,0,1,0,0,0,"['Biomaterials', 'Cobalt alloy', 'Iron alloy', 'Magnesium alloy', 'Metallic materials', 'Titanium alloy', 'Zinc alloy']",1,Medical and Technological Advances
2022,3D-Printed Biomaterials in Biomedical Application,Functional Biomaterials: Drug Delivery and Biomedical Applications,7,9,0,0,0,0,0,"['3D printing', 'Additive manufacturing', 'Bioink', 'Biomaterials', 'Bioprinting', 'Bioprinting', 'Digital technology']",1,Medical and Technological Advances
2022,Innovareef Concept for Recovery and Rehabilitation of Coral Reef Ecosystems,"Proceedings of the 2022 International Conference and Utility Exhibition on Energy, Environment and Climate Change, ICUE 2022",0,3,0,0,0,0,0,"['Artificial coral reef', 'artificial habitats', 'innovation', 'new product development', 'Thailand']",4,Public Health and Epidemiology
2022,Innovative Process of Amorphous Cellulose - Graphene Oxide Hybrid structure bead,"Proceedings of the 2022 International Conference and Utility Exhibition on Energy, Environment and Climate Change, ICUE 2022",0,3,0,0,0,0,0,"['Amorphous cellulose', 'amorphous cellulose-graphene oxide composite', 'graphene oxide', 'graphene oxide composites']",1,Medical and Technological Advances
2022,Application of Catalysts Derived from Renewable Resources in Production of Biodiesel,"Biodiesel Production: Feedstocks, Catalysts, and Technologies",0,10,0,0,0,0,0,"['animal resources', 'biodiesel production', 'catalytic performance', 'heterogeneous catalysts', 'industrial waste resources', 'natural resources', 'plant resources', 'renewable resources']",1,Medical and Technological Advances
2022,Potential Impacts of Climatic Stress on the Performance of Phyto-bioremediation Techniques,Phytoremediation for Environmental Sustainability,0,4,0,0,0,0,0,"['Bioremediation', 'Contaminants', 'Global climate change', 'Impacts', 'Microorganisms', 'Plants', 'Soil']",1,Medical and Technological Advances
2022,Editorial: Contemporary Views on the Genetics of Dental and Craniofacial Anomalies,Frontiers in Dental Medicine,0,2,0,1,0,0,0,"['dental anomalies', 'exome sequencing', 'genomics', 'GWAS', 'polymorphism']",2,Cell Biology and Biochemistry
2022,Mainstream Strategies for Biodiesel Production,"Biodiesel Production: Feedstocks, Catalysts, and Technologies",0,6,0,0,0,0,0,"['batch reactor', 'biodiesel production', 'continuous stirred tank reactor', 'microwave irradiation', 'rotating reactor', 'spinning disk reactor', 'tubular reactor']",1,Medical and Technological Advances
2022,User Embedding Sharing with Deep Canonical Correlation Analysis for Dual-Target Cross-Domain Recommender System,"Proceedings - 2022 IEEE/WIC/ACM International Joint Conference on Web Intelligence and Intelligent Agent Technology, WI-IAT 2022",0,3,0,0,0,0,0,"['Cross-Domain Recommendation', 'Deep Canonical Correlation Analysis', 'Dual-Target', 'Transfer Learning']",1,Medical and Technological Advances
2022,Innovations in Intensive Care Nephrology,Innovations in Nephrology: Breakthrough Technologies in Kidney Disease Care,1,12,0,0,0,0,0,"['Acute kidney injury', 'Biomarkers', 'Continuous renal replacement therapy', 'Electronic alerts', 'Post-AKI care']",1,Medical and Technological Advances
2022,"Deferiprone, an iron chelator, alleviates platelet hyperactivity in patients with β-thalassaemia/HbE",Drugs in Context,0,7,0,0,0,0,0,"['arachidonic acid', 'deferiprone', 'iron overload', 'P-selectin', 'platelet aggregation', 'thalassaemia']",2,Cell Biology and Biochemistry
2022,Bardach’s triple-legged rotation flap as single-staged 3D helical upper-third reconstruction: A technical note,Stomatologija,0,2,0,3,0,0,0,"['Bardach’s rotation flap', 'Dieffenbach’s advancement flap', 'ear reconstruction', 'Gillies’ V-Y advancement flap', 'Mustardé’s otoplasty']",1,Medical and Technological Advances
2022,Recent breakthroughs set by fungal enzymes in the biosynthesis of nanoparticles,Fungal Cell Factories for Sustainable Nanomaterials Production and Agricultural Applications,0,2,0,0,0,0,0,"['Applications', 'Efficiency', 'Fungal enzymes', 'Mechanism', 'Stable nanoparticles']",1,Medical and Technological Advances
2022,Cellulose degrading fungi: Nanocellulose production and its agri-environmental applications,Fungal Cell Factories for Sustainable Nanomaterials Production and Agricultural Applications,0,4,0,0,1,2,1,"['Antimicrobial agents', 'Cellulose', 'Environmental remediation', 'Fungal cellulase', 'Fungi']",1,Medical and Technological Advances
2022,Matrix materials for coir fibers: Mechanical and morphological properties,"Coir Fiber and its Composites: Processing, Properties and Applications",0,4,0,0,0,0,0,"['Coir fibers', 'Composites', 'Matrix', 'Mechanical properties', 'Morphological properties', 'Themal properties']",1,Medical and Technological Advances
2022,Production and role of plants secondary metabolites under various environmental pollution,"Plants and their Interaction to Environmental Pollution: Damage Detection, Adaptation, Tolerance, Physiological and Molecular Responses",2,2,0,0,1,0,0,"['Carbon dioxide (CO2)', 'Environmental pollution', 'Heavy metals', 'Ozone (O3)', 'Particulate matter', 'Plant secondary metabolites']",1,Medical and Technological Advances
2022,Successful school principalship in Thailand: a literature review,International Encyclopedia of Education: Fourth Edition,0,1,0,0,0,0,1,"['Leadership', 'Principals', 'Review', 'Schools', 'Successful school principalship', 'Thailand']",1,Medical and Technological Advances
2022,Enhancing the potential of sugarcane bagasse for the production of ENplus quality fuel pellets by torrefaction: an economic feasibility study,Biofuel Research Journal,5,3,0,0,0,0,0,"['Agricultural waste', 'Biomass', 'Fuel pellet', 'Sugarcane bagasse', 'Torrefaction']",1,Medical and Technological Advances
2022,Antecedents of IoT adoption in food supply chain quality management: an integrative model,Journal of International Logistics and Trade,1,2,0,0,0,0,0,"['Adoption intention', 'Attitude toward adoption', 'Food manufacturing', 'Internet of things', 'Quality management', 'Supply chain']",1,Medical and Technological Advances
2022,Modulating the Combinatorial Target Power of MgSnN2 via RF Magnetron Sputtering for Enhanced Optoelectronic Performance: Mechanistic Insights from DFT Studies,ACS Applied Materials and Interfaces,0,6,0,1,2,0,0,"['electrochemical capacitance', 'light-emitting diodes', 'MgSnN2 ternary nitrides', 'optoelectronic', 'RF magnetron sputtering', 'solar absorber']",2,Cell Biology and Biochemistry
2022,Elderly Job Opportunity Analytic and Prediction System for Thai Aging Society,ICSEC 2022 - International Computer Science and Engineering Conference 2022,0,6,0,1,0,0,0,"['elderly', 'feature analysis', 'health information', 'visual analytics', 'working ability index']",4,Public Health and Epidemiology
2022,Network-based methods with heterogeneous data to identify severe COVID immune-related genes,ICSEC 2022 - International Computer Science and Engineering Conference 2022,0,3,0,0,0,0,0,"['network-based disease-associated gene prediction', 'PPI network', 'severe COVID-19 immune-related pathways', 'systems biology']",1,Medical and Technological Advances
2022,Transforming Probabilistic Timed Automata to PRISM Model,ICSEC 2022 - International Computer Science and Engineering Conference 2022,0,2,0,0,0,0,0,"['PRISM model', 'Probabilistic timed automata', 'Simulation']",1,Medical and Technological Advances
2022,"Exploring the Perception and Observation of Youth on Leadership towards Sustainable Development: A Case Study of Dhaka City, Bangladesh",International Journal of Social Ecology and Sustainable Development,0,3,0,0,0,0,0,"['Bangladesh', 'Dhaka', 'Leadership', 'Perceptions', 'Youth']",1,Medical and Technological Advances
2022,Effect of Sn Impurity on a Commercial Aluminium Alloy for Die Casting,Key Engineering Materials,0,3,0,0,0,0,0,"['Aluminum', 'Die casting', 'Homogenization', 'Microstructure']",1,Medical and Technological Advances
2022,Job-Candidate Classifying and Ranking System-Based Machine Learning Method,ICSEC 2022 - International Computer Science and Engineering Conference 2022,0,2,0,0,0,0,0,"['candidate classifying', 'candidate ranking', 'machine learning', 'similarity']",4,Public Health and Epidemiology
2022,Heterogeneous data analysis of hypertrophic cardiomyopathy to prioritize important genes,ICSEC 2022 - International Computer Science and Engineering Conference 2022,0,3,0,0,0,0,0,"['gene expression', 'hypertrophic cardiomyopathy', 'microarray', 'ranking method', 'RNA-Seq']",2,Cell Biology and Biochemistry
